물품식별번호,중분류그룹번호,영문물품설명,영문카테고리명,카테고리명,대분류그룹번호,영문제작홈페이지주소,입력일자,영문업체설명

21287222,202506000000,"This product consists of steel pipe(inside) and complex PPB pipe(outside).<br>Complex PPB pipe makes to prevent corrosion and an electric leakage even<br>contact with cement or water.<br><br>Heat Transfer speed<br><br>Inside pipe is filled with magnesia before compression. Heat transfer speed of <br>magnesia is three times faster than water.<br><br>Maximization of heat efficiency<br><br>As it is designed to seal the space between complex PPB exterior pipe and inner pipe. it excels in secondary heat diffusion speed and heat storage.<br><br>Non-electromagnetic wave<br>It is Korea's only non-electromagnetic wave sheath heater based on offsetting design of heating element(spring-type/double track design).<br><br>Power saving type<br>As a double track is applied to heating element, the product excels in heat efficiency. It is a power-saving sheath heater electric ONDOL that can implement heating with 400W/hr/3.3m²","Cables, Electric Wires",전선,201508000000,http://www.electo282.com/lang=en,2015-12-22,"Since establishment in 1997, Have been manufactured electric Ondol.
 Electric Ondol is a kind of under-floor heating system that heats the floor by using the electricity. We are getting reputation as the specialized in this field in Korea. We have been exporting to Japan, Russia and Kazakhstan and try to expand overseas market."

22574877,202506000000,"Heat Transfer speed

Inside pipe is filled with magnesia before compression. Heat transfer speed of 
magnesia is three times faster than water.

Maximization of heat efficiency

As it is designed to seal the space between complex PPB exterior pipe and inner pipe. it excels in secondary heat diffusion speed and heat storage.

Non-electromagnetic wave

It is Korea's only non-electromagnetic wave sheath heater based on offsetting design of heating element(spring-type/double track design).

Power saving type

As a double track is applied to heating element, the product excels in heat efficiency. It is a power-saving sheath heater electric ONDOL that can implement heating with 500W/hr/3.3m²","Cables, Electric Wires",전선,201508000000,http://www.electo282.com/lang=en,2016-01-12,"Since establishment in 1997, Have been manufactured electric Ondol.
 Electric Ondol is a kind of under-floor heating system that heats the floor by using the electricity. We are getting reputation as the specialized in this field in Korea. We have been exporting to Japan, Russia and Kazakhstan and try to expand overseas market."

22149750,202506000000,"CU Medical Systems, Inc. is defibrillator specialized company involved in manufacture, sales to more than 80 countries with mission as honored for saving a life.
We not only succeed in developing nation's first Automatic External Defibrillator (AED) and achieve KFDA, but also accomplish reliability and safety of devices by acquiring JFDA, FDA certificate, ISO 9001:2000, CE, KT and EM Mark.
With high quality and safety standard, we have been manufacturing a wide range of devices from easy-to-use AED for public place to multi-functional defibrillator for medical professional and will keep innovatively enhancing service and quality.",Medical Equipment/Device/Instrument,"의료 장비, 기기 및 기구",201508000000,http://cu911.com/en/,2015-12-22,"With high quality and safety standards as  FDA, JFDA, GOST, CE, ISO 13485, 9001, we have been manufacturing a wide range of devices from easy-to-use AED for the public place to multi-functional defibrillator for medical professional and keep innovatively enhancing service and quality."

21731725,202506000000,"Avian influenza Virus (AIV) Real-time RT-PCR Screening Kit is able to detect directly and
specifically Avian influenza virus all serotype(H1 to H18) by real-time RT-PCR method on the basis
of a genetic database, so it can diagnose very sensitive, fast and accurately. It is designed to
detect all AIV H type with high sensitivity and high specificity. Primer and probes of the Kit are
based on current sequence alignments of all Avian influenza virus subtypes, allowing the RNA
detection.",Phamaceuticals,제약,201508000000,www.intronbio.com,2015-12-21,"We conduct various product lines from PCR to Realtime PCR kits in order to detect infectious organisms for veterinary research and we are ISO 9001:2008, 13485 and 14001 certified. Avian leukosis virus Detection Kit is direct detection of avian leukosis virus on the basis of a genetic database."

22080564,202506000000,"[Feature]
■ Educational equipment for studying inside of the electric vehicle as the vehicle is incised and enable to do various theory educations and practices.
■Load of the vehicle is adjusted in accordance with the button, it is possible to load on the wheel by the mounted electrical brake.
■Battery parts are covered with the transparent PC cover to observe the internal structure.
■ Automatic transmission speed sensing, color display, vehicle defect state and basic diagnostic information (TPS, the accelerator signal sensors,
etc.) are provided using vehicle specific diagnostic apparatus.
■It is possible to check the Power supply, sensor, actuators.
■Recording and evaluating the control of the actuators with regard to the input information.
■Representing the pressure conditions with regard to the sensor signals and the engine speed.
■Representing, recording and evaluating errors which occur in practice.

[Specification]
■Composition
1) Overall length : 2,642 mm, Width : 1,200 mm, height : 1,740 mm
2) Horsepower : 3.3 HP
3) Battery : 8V - (6) Single point watering system
4) Charger : 48VDC 13.5amp DC High Efficiency Charger
5) Steering : Rack-and-pinion
6) Gradability angle : 30 degrees
7) Brakes : FR mechanical drum brakes
8) Vehicle Weight (without batteries) : 500 kg
9) Speed : 19.3 ~ 24.1 kph

[Training Contents]
■ Various practices by self-diagnosis.
■Electric vehicle-related maintenance and Practice .",Education equipment,교육 장비,201508000000,http://www.yes01.co.kr/en/,2015-12-21,"The worldwide educational & vocational training equipment manufacturer for automotive refrigeration, automation, electronic, heavy machinery, welding"

22169693,202506000000,"[Feature]
■ Educational equipment for studying inside of the electric vehicle as the vehicle is incised and enable to do various theory educations and practices.
■Able to measure when charging, running, climbing, rapid accelerating, rapid stopping with installing V-meter, A-meter.
■Load of the vehicle is adjusted in accordance with the button, it is possible to load on the wheel by the mounted electrical brake.
■Equipped with Powder Brake to make the brake work- regulation of the power brake ranges are from 3 to 5 steps.
■Battery parts are covered with the transparent PC cover to observe the internal structure.
■ Automatic transmission speed sensing, color display, vehicle defect state and basic diagnostic information (TPS, the accelerator signal sensors,
etc.) are provided using vehicle specific diagnostic apparatus.
■Torque rpm can be adjusted and tested by using PC.

[Specification]
■Composition
1) Overall length : 2,655 mm, Width : 1,440 mm, Height : 1,540 mm
2) Weight : 620 kg (without battery)
3) Max speed : 40 km/h
4) Motor : 3 phase single-motor 7 kw
5) Battery : 72V, 165Ah
6) Charger : Embedded AC 110 ~ 220V
7) Controller : 72V
8) Driving Type : FR
9) Braking system : FF- Separated dual system, FR-disk hydraulic brakes
10) Stand as chassiss Dynamometer
- Driving Method by steel 6T (pattern)
- Two rollers mounted
- Brake equipment mounted (electrical load) (Each wheel can be loaded)
1 1) Energy Flow chart Control panel with stand

[Training Contents]
■Various practices by self-diagnosis.
■Electric vehicle-related maintenance and Practice.",Education equipment,교육 장비,201508000000,http://www.yes01.co.kr/en/,2015-12-18,"The worldwide educational & vocational training equipment manufacturer for automotive refrigeration, automation, electronic, heavy machinery, welding"

22055635,202506000000,"[Feature]
■Manufacturing hybrid starting simulation with AVANTE HEV 1.6 engine, Hybrid control Unit.
■Attached sensor of slant angle, brake boost pressure.
■ To check the operation such as start of hybrid engine, power support by idle or slow move, driving force support when speed up, energy retrieve
decreasing speed (battery charge) with brake switch.
■With the center of HCU (hybrid control unit), connect each control unit, ECU, TCM, BMS ECU, MCU, LDC with CAN communication.
■Panel display engine start-engine status.
■ With diagnosis equipment, check sensor, short circuit, failure diagnosis and output power Display panel, ECU circuit, education check terminal and
toggle switches are set up in the front control panel, it is convenient to check failure, diagnosis, test and experiment.

[Specification]
■Composition
1) Engine and A/T auto transmission Specification
2) 1,600cc LPI & Hybrid motor
3) Engine Style : I4 1.6 (1,591cc), AVANTE HEV
■Size : Approx. 4,600 X 1,800 X 1,500 mm
■Weight : Approx. 1,300kg

[Option]
■Oscilloscope
- Bandwidth 20MHz (10MHz on ±50mV range)
- Channels 4
- Vertical resolution 12bits
- Enhanced vertical resolution 16bits pulse width, runt pulse, dropout, windowed.
- Maximum pre trigger delay 10x ""per division"" time base setting
- Maximum post trigger delay 50s
■Laptop
- CPU: Intel Core i7
- Memory: 8GB
- SSD: 256GB
- USB 3.0
- I/O: HDMI
■Monitor
- Screen size: 61cm(24Inch)
- Input: HDMI, D-SUB
